event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
008 圣建（24国庆）,10,10,10,10,1,2,1,BM 3-12X40,7.108,0.730,1238,88
008 圣建（24国庆）,10,10,10,10,1,2,5,EOT 506,7.916,0.767,1238,98
008 圣建（24国庆）,10,10,10,10,1,2,9,AMP COMPM2,7.108,0.730,1238,88
008 圣建（24国庆）,10,10,10,10,1,2,13,PEQ-2,6.704,0.711,1238,83
008 圣建（24国庆）,10,10,10,10,1,2,37,IOP T1外骨骼,2.100,0.407,1238,26
008 圣建（24国庆）,10,10,10,10,1,2,55,IOP X1外骨骼,2.019,0.400,1238,25
008 圣建（24国庆）,10,10,10,10,1,2,63,AC1消音器,5.735,0.661,1238,71
008 圣建（24国庆）,10,10,10,10,1,2,87,破旧披风,5.654,0.656,1238,70
008 圣建（24国庆）,10,10,10,10,1,3,2,LRA 2-12x50,4.927,0.615,1238,61
008 圣建（24国庆）,10,10,10,10,1,3,6,EOT 512,4.847,0.610,1238,60
008 圣建（24国庆）,10,10,10,10,1,3,10,AMP COMPM4,5.170,0.629,1238,64
008 圣建（24国庆）,10,10,10,10,1,3,14,PEQ-5,5.331,0.638,1238,66
008 圣建（24国庆）,10,10,10,10,1,3,38,IOP T2外骨骼,1.292,0.321,1238,16
008 圣建（24国庆）,10,10,10,10,1,3,42,Type1防弹插板,3.069,0.490,1238,38
008 圣建（24国庆）,10,10,10,10,1,3,56,IOP X2外骨骼,0.808,0.254,1238,10
008 圣建（24国庆）,10,10,10,10,1,3,64,AC2消音器,2.666,0.458,1238,33
008 圣建（24国庆）,10,10,10,10,1,3,88,伪装披风,3.312,0.508,1238,41
008 圣建（24国庆）,10,10,10,10,1,3,222,RMR红点,6.058,0.678,1238,75
008 圣建（24国庆）,10,10,10,10,1,3,232,试制运算芯片,4.362,0.580,1238,54
008 圣建（24国庆）,10,10,10,10,1,4,3,PSO-1,1.131,0.300,1238,14
