event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
005 日常（周年后修复）,10,10,10,10,1,2,1,BM 3-12X40,7.439,0.072,132275,9840
005 日常（周年后修复）,10,10,10,10,1,2,5,EOT 506,7.314,0.072,132275,9674
005 日常（周年后修复）,10,10,10,10,1,2,9,AMP COMPM2,7.360,0.072,132275,9735
005 日常（周年后修复）,10,10,10,10,1,2,13,PEQ-2,6.278,0.067,132275,8304
005 日常（周年后修复）,10,10,10,10,1,2,17,M61穿甲弹,0.004,0.002,132275,5
005 日常（周年后修复）,10,10,10,10,1,2,29,FMJ高速弹,0.008,0.002,132275,10
005 日常（周年后修复）,10,10,10,10,1,2,37,IOP T1外骨骼,2.220,0.041,132275,2936
005 日常（周年后修复）,10,10,10,10,1,2,55,IOP X1外骨骼,2.139,0.040,132275,2830
005 日常（周年后修复）,10,10,10,10,1,2,63,AC1消音器,5.591,0.063,132275,7395
005 日常（周年后修复）,10,10,10,10,1,2,69,ILM空尖弹,0.007,0.002,132275,9
005 日常（周年后修复）,10,10,10,10,1,2,73,#1猎鹿弹,0.001,0.001,132275,1
005 日常（周年后修复）,10,10,10,10,1,2,87,破旧披风,6.694,0.069,132275,8854
005 日常（周年后修复）,10,10,10,10,1,3,2,LRA 2-12x50,5.266,0.061,132275,6966
005 日常（周年后修复）,10,10,10,10,1,3,6,EOT 512,5.236,0.061,132275,6926
005 日常（周年后修复）,10,10,10,10,1,3,10,AMP COMPM4,5.406,0.062,132275,7151
005 日常（周年后修复）,10,10,10,10,1,3,14,PEQ-5,4.476,0.057,132275,5921
005 日常（周年后修复）,10,10,10,10,1,3,18,M993穿甲弹,0.002,0.001,132275,2
005 日常（周年后修复）,10,10,10,10,1,3,30,JSP高速弹,0.005,0.002,132275,7
005 日常（周年后修复）,10,10,10,10,1,3,38,IOP T2外骨骼,1.513,0.034,132275,2001
005 日常（周年后修复）,10,10,10,10,1,3,42,Type1防弹插板,3.400,0.050,132275,4497
005 日常（周年后修复）,10,10,10,10,1,3,56,IOP X2外骨骼,1.503,0.033,132275,1988
005 日常（周年后修复）,10,10,10,10,1,3,64,AC2消音器,4.020,0.054,132275,5318
005 日常（周年后修复）,10,10,10,10,1,3,70,ILM空尖弹,0.005,0.002,132275,6
005 日常（周年后修复）,10,10,10,10,1,3,74,#0猎鹿弹,0.002,0.001,132275,2
005 日常（周年后修复）,10,10,10,10,1,3,78,FST独头弹,0.003,0.002,132275,4
005 日常（周年后修复）,10,10,10,10,1,3,88,伪装披风,4.723,0.058,132275,6247
005 日常（周年后修复）,10,10,10,10,1,3,222,RMR红点,5.729,0.064,132275,7578
005 日常（周年后修复）,10,10,10,10,1,3,232,试制运算芯片,4.054,0.054,132275,5362
005 日常（周年后修复）,10,10,10,10,1,3,306,Mk3喉缩管,0.005,0.002,132275,6
005 日常（周年后修复）,10,10,10,10,1,3,312,HD50脚架,0.002,0.001,132275,2
005 日常（周年后修复）,10,10,10,10,1,4,3,PSO-1,0.950,0.027,132275,1257
005 日常（周年后修复）,10,10,10,10,1,4,7,EOT 516,0.948,0.027,132275,1254
005 日常（周年后修复）,10,10,10,10,1,4,11,COG M150,0.933,0.026,132275,1234
005 日常（周年后修复）,10,10,10,10,1,4,15,PEQ-15,0.813,0.025,132275,1076
005 日常（周年后修复）,10,10,10,10,1,4,39,IOP T3外骨骼,0.266,0.014,132275,352
005 日常（周年后修复）,10,10,10,10,1,4,43,Type2防弹插板,0.576,0.021,132275,762
005 日常（周年后修复）,10,10,10,10,1,4,57,IOP X3外骨骼,0.296,0.015,132275,392
005 日常（周年后修复）,10,10,10,10,1,4,65,AC3消音器,0.735,0.023,132275,972
005 日常（周年后修复）,10,10,10,10,1,4,71,ILM空尖弹,0.001,0.001,132275,1
005 日常（周年后修复）,10,10,10,10,1,4,75,#00猎鹿弹,0.001,0.001,132275,1
005 日常（周年后修复）,10,10,10,10,1,4,89,城市迷彩披风,0.825,0.025,132275,1091
005 日常（周年后修复）,10,10,10,10,1,4,223,RMR T2红点,0.973,0.027,132275,1287
005 日常（周年后修复）,10,10,10,10,1,4,226,M33狙击弹,0.001,0.001,132275,1
005 日常（周年后修复）,10,10,10,10,1,4,233,#1运算芯片,0.683,0.023,132275,903
005 日常（周年后修复）,10,10,10,10,1,5,4,VFL 6-24X56,0.138,0.010,132275,183
005 日常（周年后修复）,10,10,10,10,1,5,8,EOT 518,0.132,0.010,132275,174
005 日常（周年后修复）,10,10,10,10,1,5,12,ITI MARS,0.135,0.010,132275,178
005 日常（周年后修复）,10,10,10,10,1,5,16,PEQ-16A,0.116,0.009,132275,153
005 日常（周年后修复）,10,10,10,10,1,5,20,Mk211高爆穿甲弹,0.001,0.001,132275,1
005 日常（周年后修复）,10,10,10,10,1,5,40,IOP T4外骨骼,0.052,0.006,132275,69
005 日常（周年后修复）,10,10,10,10,1,5,44,Type3防弹插板,0.089,0.008,132275,118
005 日常（周年后修复）,10,10,10,10,1,5,58,IOP X4外骨骼,0.037,0.005,132275,49
005 日常（周年后修复）,10,10,10,10,1,5,66,AC4消音器,0.203,0.012,132275,268
005 日常（周年后修复）,10,10,10,10,1,5,68,IOP极限弹链箱,0.001,0.001,132275,1
005 日常（周年后修复）,10,10,10,10,1,5,90,热光学迷彩披风,0.153,0.011,132275,203
005 日常（周年后修复）,10,10,10,10,1,5,224,RMR T4红点,0.153,0.011,132275,202
005 日常（周年后修复）,10,10,10,10,1,5,234,#2运算芯片,0.126,0.010,132275,167
005 日常（周年后修复）,10,10,10,10,1,5,305,SF武器灯改,0.126,0.010,132275,167
005 日常（周年后修复）,10,10,10,10,1,5,309,专注芯片,0.137,0.010,132275,181
005 日常（周年后修复）,10,10,10,10,1,5,314,HD100脚架,0.001,0.001,132275,1
005 日常（周年后修复）,10,10,10,300,1,2,1,BM 3-12X40,3.202,0.475,1374,44
005 日常（周年后修复）,10,10,10,300,1,2,5,EOT 506,3.202,0.475,1374,44
005 日常（周年后修复）,10,10,10,300,1,2,9,AMP COMPM2,3.421,0.490,1374,47
005 日常（周年后修复）,10,10,10,300,1,2,13,PEQ-2,5.313,0.605,1374,73
005 日常（周年后修复）,10,10,10,300,1,2,37,IOP T1外骨骼,2.620,0.431,1374,36
005 日常（周年后修复）,10,10,10,300,1,2,55,IOP X1外骨骼,1.820,0.360,1374,25
005 日常（周年后修复）,10,10,10,300,1,2,63,AC1消音器,5.531,0.616,1374,76
005 日常（周年后修复）,10,10,10,300,1,2,87,破旧披风,5.531,0.616,1374,76
005 日常（周年后修复）,10,10,10,300,1,3,2,LRA 2-12x50,2.256,0.400,1374,31
005 日常（周年后修复）,10,10,10,300,1,3,6,EOT 512,1.965,0.374,1374,27
005 日常（周年后修复）,10,10,10,300,1,3,10,AMP COMPM4,2.329,0.407,1374,32
005 日常（周年后修复）,10,10,10,300,1,3,14,PEQ-5,1.601,0.339,1374,22
005 日常（周年后修复）,10,10,10,300,1,3,38,IOP T2外骨骼,1.747,0.353,1374,24
005 日常（周年后修复）,10,10,10,300,1,3,42,Type1防弹插板,4.294,0.547,1374,59
005 日常（周年后修复）,10,10,10,300,1,3,56,IOP X2外骨骼,1.528,0.331,1374,21
005 日常（周年后修复）,10,10,10,300,1,3,64,AC2消音器,3.275,0.480,1374,45
005 日常（周年后修复）,10,10,10,300,1,3,88,伪装披风,2.766,0.442,1374,38
005 日常（周年后修复）,10,10,10,300,1,3,222,RMR红点,4.803,0.577,1374,66
