event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
007 日常（周年后修复）,10,10,10,10,1,2,1,BM 3-12X40,7.327,0.044,357455,26189
007 日常（周年后修复）,10,10,10,10,1,2,5,EOT 506,7.315,0.044,357455,26147
007 日常（周年后修复）,10,10,10,10,1,2,9,AMP COMPM2,7.279,0.043,357455,26019
007 日常（周年后修复）,10,10,10,10,1,2,13,PEQ-2,6.260,0.041,357455,22377
007 日常（周年后修复）,10,10,10,10,1,2,17,M61穿甲弹,0.002,0.001,357455,6
007 日常（周年后修复）,10,10,10,10,1,2,29,FMJ高速弹,0.004,0.001,357455,14
007 日常（周年后修复）,10,10,10,10,1,2,37,IOP T1外骨骼,2.157,0.024,357455,7711
007 日常（周年后修复）,10,10,10,10,1,2,55,IOP X1外骨骼,2.148,0.024,357455,7678
007 日常（周年后修复）,10,10,10,10,1,2,63,AC1消音器,5.629,0.039,357455,20122
007 日常（周年后修复）,10,10,10,10,1,2,69,ILM空尖弹,0.004,0.001,357455,13
007 日常（周年后修复）,10,10,10,10,1,2,73,#1猎鹿弹,0.000,0.000,357455,1
007 日常（周年后修复）,10,10,10,10,1,2,87,破旧披风,6.590,0.041,357455,23556
007 日常（周年后修复）,10,10,10,10,1,3,2,LRA 2-12x50,5.294,0.037,357455,18924
007 日常（周年后修复）,10,10,10,10,1,3,6,EOT 512,5.220,0.037,357455,18660
007 日常（周年后修复）,10,10,10,10,1,3,10,AMP COMPM4,5.300,0.037,357455,18944
007 日常（周年后修复）,10,10,10,10,1,3,14,PEQ-5,4.519,0.035,357455,16154
007 日常（周年后修复）,10,10,10,10,1,3,18,M993穿甲弹,0.001,0.000,357455,2
007 日常（周年后修复）,10,10,10,10,1,3,30,JSP高速弹,0.003,0.001,357455,10
007 日常（周年后修复）,10,10,10,10,1,3,38,IOP T2外骨骼,1.533,0.021,357455,5481
007 日常（周年后修复）,10,10,10,10,1,3,42,Type1防弹插板,3.400,0.030,357455,12155
007 日常（周年后修复）,10,10,10,10,1,3,56,IOP X2外骨骼,1.491,0.020,357455,5329
007 日常（周年后修复）,10,10,10,10,1,3,64,AC2消音器,3.978,0.033,357455,14220
007 日常（周年后修复）,10,10,10,10,1,3,70,ILM空尖弹,0.002,0.001,357455,7
007 日常（周年后修复）,10,10,10,10,1,3,74,#0猎鹿弹,0.001,0.000,357455,2
007 日常（周年后修复）,10,10,10,10,1,3,78,FST独头弹,0.001,0.001,357455,4
007 日常（周年后修复）,10,10,10,10,1,3,88,伪装披风,4.698,0.035,357455,16794
007 日常（周年后修复）,10,10,10,10,1,3,222,RMR红点,5.700,0.039,357455,20375
007 日常（周年后修复）,10,10,10,10,1,3,232,试制运算芯片,4.072,0.033,357455,14557
