event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
008 日常（周年后修复）,10,10,10,10,1,2,1,BM 3-12X40,7.306,0.043,372175,27192
008 日常（周年后修复）,10,10,10,10,1,2,5,EOT 506,7.319,0.043,372175,27241
008 日常（周年后修复）,10,10,10,10,1,2,9,AMP COMPM2,7.276,0.043,372175,27081
008 日常（周年后修复）,10,10,10,10,1,2,13,PEQ-2,6.259,0.040,372175,23293
008 日常（周年后修复）,10,10,10,10,1,2,17,M61穿甲弹,0.002,0.001,372175,6
008 日常（周年后修复）,10,10,10,10,1,2,29,FMJ高速弹,0.004,0.001,372175,14
008 日常（周年后修复）,10,10,10,10,1,2,37,IOP T1外骨骼,2.154,0.024,372175,8015
008 日常（周年后修复）,10,10,10,10,1,2,55,IOP X1外骨骼,2.150,0.024,372175,8002
008 日常（周年后修复）,10,10,10,10,1,2,63,AC1消音器,5.609,0.038,372175,20875
008 日常（周年后修复）,10,10,10,10,1,2,69,ILM空尖弹,0.003,0.001,372175,13
008 日常（周年后修复）,10,10,10,10,1,2,73,#1猎鹿弹,0.000,0.000,372175,1
008 日常（周年后修复）,10,10,10,10,1,2,87,破旧披风,6.590,0.041,372175,24527
008 日常（周年后修复）,10,10,10,10,1,3,2,LRA 2-12x50,5.284,0.037,372175,19664
008 日常（周年后修复）,10,10,10,10,1,3,6,EOT 512,5.222,0.036,372175,19435
008 日常（周年后修复）,10,10,10,10,1,3,10,AMP COMPM4,5.298,0.037,372175,19717
008 日常（周年后修复）,10,10,10,10,1,3,14,PEQ-5,4.517,0.034,372175,16813
008 日常（周年后修复）,10,10,10,10,1,3,18,M993穿甲弹,0.001,0.000,372175,2
008 日常（周年后修复）,10,10,10,10,1,3,30,JSP高速弹,0.003,0.001,372175,11
008 日常（周年后修复）,10,10,10,10,1,3,38,IOP T2外骨骼,1.536,0.020,372175,5717
008 日常（周年后修复）,10,10,10,10,1,3,42,Type1防弹插板,3.414,0.030,372175,12706
008 日常（周年后修复）,10,10,10,10,1,3,56,IOP X2外骨骼,1.494,0.020,372175,5560
008 日常（周年后修复）,10,10,10,10,1,3,64,AC2消音器,3.980,0.032,372175,14812
008 日常（周年后修复）,10,10,10,10,1,3,70,ILM空尖弹,0.002,0.001,372175,7
008 日常（周年后修复）,10,10,10,10,1,3,74,#0猎鹿弹,0.001,0.000,372175,2
008 日常（周年后修复）,10,10,10,10,1,3,78,FST独头弹,0.001,0.001,372175,4
008 日常（周年后修复）,10,10,10,10,1,3,88,伪装披风,4.701,0.035,372175,17495
008 日常（周年后修复）,10,10,10,10,1,3,222,RMR红点,5.708,0.038,372175,21244
008 日常（周年后修复）,10,10,10,10,1,3,232,试制运算芯片,4.067,0.032,372175,15138
008 日常（周年后修复）,10,10,10,10,1,3,306,Mk3喉缩管,0.002,0.001,372175,7
008 日常（周年后修复）,10,10,10,10,1,3,312,HD50脚架,0.001,0.000,372175,3
008 日常（周年后修复）,10,10,10,10,1,4,3,PSO-1,0.954,0.016,372175,3549
008 日常（周年后修复）,10,10,10,10,1,4,7,EOT 516,0.953,0.016,372175,3546
008 日常（周年后修复）,10,10,10,10,1,4,11,COG M150,0.961,0.016,372175,3577
008 日常（周年后修复）,10,10,10,10,1,4,15,PEQ-15,0.791,0.015,372175,2943
008 日常（周年后修复）,10,10,10,10,1,4,31,JHP高速弹,0.001,0.000,372175,2
008 日常（周年后修复）,10,10,10,10,1,4,39,IOP T3外骨骼,0.272,0.009,372175,1012
008 日常（周年后修复）,10,10,10,10,1,4,43,Type2防弹插板,0.637,0.013,372175,2371
008 日常（周年后修复）,10,10,10,10,1,4,57,IOP X3外骨骼,0.278,0.009,372175,1036
008 日常（周年后修复）,10,10,10,10,1,4,65,AC3消音器,0.730,0.014,372175,2718
008 日常（周年后修复）,10,10,10,10,1,4,71,ILM空尖弹,0.000,0.000,372175,1
008 日常（周年后修复）,10,10,10,10,1,4,75,#00猎鹿弹,0.000,0.000,372175,1
008 日常（周年后修复）,10,10,10,10,1,4,89,城市迷彩披风,0.856,0.015,372175,3184
008 日常（周年后修复）,10,10,10,10,1,4,223,RMR T2红点,1.014,0.016,372175,3773
008 日常（周年后修复）,10,10,10,10,1,4,226,M33狙击弹,0.000,0.000,372175,1
008 日常（周年后修复）,10,10,10,10,1,4,233,#1运算芯片,0.716,0.014,372175,2665
008 日常（周年后修复）,10,10,10,10,1,5,4,VFL 6-24X56,0.163,0.007,372175,607
008 日常（周年后修复）,10,10,10,10,1,5,8,EOT 518,0.182,0.007,372175,676
008 日常（周年后修复）,10,10,10,10,1,5,12,ITI MARS,0.170,0.007,372175,631
008 日常（周年后修复）,10,10,10,10,1,5,16,PEQ-16A,0.130,0.006,372175,483
008 日常（周年后修复）,10,10,10,10,1,5,20,Mk211高爆穿甲弹,0.000,0.000,372175,1
008 日常（周年后修复）,10,10,10,10,1,5,40,IOP T4外骨骼,0.052,0.004,372175,192
008 日常（周年后修复）,10,10,10,10,1,5,44,Type3防弹插板,0.111,0.005,372175,413
008 日常（周年后修复）,10,10,10,10,1,5,58,IOP X4外骨骼,0.049,0.004,372175,181
008 日常（周年后修复）,10,10,10,10,1,5,66,AC4消音器,0.236,0.008,372175,880
008 日常（周年后修复）,10,10,10,10,1,5,68,IOP极限弹链箱,0.000,0.000,372175,1
008 日常（周年后修复）,10,10,10,10,1,5,90,热光学迷彩披风,0.187,0.007,372175,695
008 日常（周年后修复）,10,10,10,10,1,5,224,RMR T4红点,0.201,0.007,372175,747
008 日常（周年后修复）,10,10,10,10,1,5,234,#2运算芯片,0.152,0.006,372175,566
008 日常（周年后修复）,10,10,10,10,1,5,305,SF武器灯改,0.143,0.006,372175,532
008 日常（周年后修复）,10,10,10,10,1,5,309,专注芯片,0.159,0.007,372175,592
008 日常（周年后修复）,10,10,10,10,1,5,311,M200X LRF,0.000,0.000,372175,1
008 日常（周年后修复）,10,10,10,10,1,5,314,HD100脚架,0.000,0.000,372175,1
008 日常（周年后修复）,10,10,10,300,1,2,1,BM 3-12X40,3.561,0.317,3426,122
008 日常（周年后修复）,10,10,10,300,1,2,5,EOT 506,3.327,0.306,3426,114
008 日常（周年后修复）,10,10,10,300,1,2,9,AMP COMPM2,3.590,0.318,3426,123
008 日常（周年后修复）,10,10,10,300,1,2,13,PEQ-2,4.378,0.350,3426,150
008 日常（周年后修复）,10,10,10,300,1,2,37,IOP T1外骨骼,2.598,0.272,3426,89
008 日常（周年后修复）,10,10,10,300,1,2,55,IOP X1外骨骼,2.452,0.264,3426,84
008 日常（周年后修复）,10,10,10,300,1,2,63,AC1消音器,4.699,0.362,3426,161
008 日常（周年后修复）,10,10,10,300,1,2,87,破旧披风,5.779,0.399,3426,198
008 日常（周年后修复）,10,10,10,300,1,3,2,LRA 2-12x50,1.926,0.235,3426,66
008 日常（周年后修复）,10,10,10,300,1,3,6,EOT 512,2.072,0.243,3426,71
008 日常（周年后修复）,10,10,10,300,1,3,10,AMP COMPM4,2.277,0.255,3426,78
008 日常（周年后修复）,10,10,10,300,1,3,14,PEQ-5,1.751,0.224,3426,60
008 日常（周年后修复）,10,10,10,300,1,3,38,IOP T2外骨骼,1.605,0.215,3426,55
008 日常（周年后修复）,10,10,10,300,1,3,42,Type1防弹插板,3.736,0.324,3426,128
008 日常（周年后修复）,10,10,10,300,1,3,56,IOP X2外骨骼,1.255,0.190,3426,43
008 日常（周年后修复）,10,10,10,300,1,3,64,AC2消音器,2.715,0.278,3426,93
008 日常（周年后修复）,10,10,10,300,1,3,88,伪装披风,2.919,0.288,3426,100
008 日常（周年后修复）,10,10,10,300,1,3,222,RMR红点,5.108,0.376,3426,175
008 日常（周年后修复）,10,10,10,300,1,3,232,试制运算芯片,3.006,0.292,3426,103
008 日常（周年后修复）,10,10,10,300,1,4,3,PSO-1,2.248,0.253,3426,77
008 日常（周年后修复）,10,10,10,300,1,4,7,EOT 516,1.868,0.231,3426,64
008 日常（周年后修复）,10,10,10,300,1,4,11,COG M150,1.751,0.224,3426,60
008 日常（周年后修复）,10,10,10,300,1,4,15,PEQ-15,1.781,0.226,3426,61
008 日常（周年后修复）,10,10,10,300,1,4,39,IOP T3外骨骼,1.664,0.218,3426,57
008 日常（周年后修复）,10,10,10,300,1,4,43,Type2防弹插板,3.152,0.298,3426,108
008 日常（周年后修复）,10,10,10,300,1,4,57,IOP X3外骨骼,1.605,0.215,3426,55
008 日常（周年后修复）,10,10,10,300,1,4,65,AC3消音器,2.364,0.260,3426,81
008 日常（周年后修复）,10,10,10,300,1,4,67,IOP大容量弹链箱,5.283,0.382,3426,181
008 日常（周年后修复）,10,10,10,300,1,4,75,#00猎鹿弹,0.029,0.029,3426,1
008 日常（周年后修复）,10,10,10,300,1,4,79,WAD独头弹,0.029,0.029,3426,1
008 日常（周年后修复）,10,10,10,300,1,4,89,城市迷彩披风,3.269,0.304,3426,112
008 日常（周年后修复）,10,10,10,300,1,4,223,RMR T2红点,5.254,0.381,3426,180
008 日常（周年后修复）,10,10,10,300,1,4,233,#1运算芯片,2.656,0.275,3426,91
008 日常（周年后修复）,10,10,10,300,1,5,4,VFL 6-24X56,0.234,0.082,3426,8
