event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
009 日常（周年后修复）,10,10,10,10,1,2,1,BM 3-12X40,7.303,0.042,390680,28530
009 日常（周年后修复）,10,10,10,10,1,2,5,EOT 506,7.300,0.042,390680,28519
009 日常（周年后修复）,10,10,10,10,1,2,9,AMP COMPM2,7.271,0.042,390680,28408
009 日常（周年后修复）,10,10,10,10,1,2,13,PEQ-2,6.250,0.039,390680,24419
009 日常（周年后修复）,10,10,10,10,1,2,17,M61穿甲弹,0.002,0.001,390680,6
009 日常（周年后修复）,10,10,10,10,1,2,29,FMJ高速弹,0.004,0.001,390680,14
009 日常（周年后修复）,10,10,10,10,1,2,37,IOP T1外骨骼,2.153,0.023,390680,8413
009 日常（周年后修复）,10,10,10,10,1,2,55,IOP X1外骨骼,2.156,0.023,390680,8422
009 日常（周年后修复）,10,10,10,10,1,2,63,AC1消音器,5.592,0.037,390680,21846
009 日常（周年后修复）,10,10,10,10,1,2,69,ILM空尖弹,0.003,0.001,390680,13
009 日常（周年后修复）,10,10,10,10,1,2,73,#1猎鹿弹,0.000,0.000,390680,1
009 日常（周年后修复）,10,10,10,10,1,2,87,破旧披风,6.592,0.040,390680,25753
009 日常（周年后修复）,10,10,10,10,1,3,2,LRA 2-12x50,5.298,0.036,390680,20699
009 日常（周年后修复）,10,10,10,10,1,3,6,EOT 512,5.219,0.036,390680,20388
009 日常（周年后修复）,10,10,10,10,1,3,10,AMP COMPM4,5.308,0.036,390680,20739
009 日常（周年后修复）,10,10,10,10,1,3,14,PEQ-5,4.519,0.033,390680,17655
009 日常（周年后修复）,10,10,10,10,1,3,18,M993穿甲弹,0.001,0.000,390680,2
009 日常（周年后修复）,10,10,10,10,1,3,30,JSP高速弹,0.003,0.001,390680,11
009 日常（周年后修复）,10,10,10,10,1,3,38,IOP T2外骨骼,1.541,0.020,390680,6020
009 日常（周年后修复）,10,10,10,10,1,3,42,Type1防弹插板,3.417,0.029,390680,13349
009 日常（周年后修复）,10,10,10,10,1,3,56,IOP X2外骨骼,1.495,0.019,390680,5840
009 日常（周年后修复）,10,10,10,10,1,3,64,AC2消音器,3.985,0.031,390680,15567
009 日常（周年后修复）,10,10,10,10,1,3,70,ILM空尖弹,0.002,0.001,390680,7
009 日常（周年后修复）,10,10,10,10,1,3,74,#0猎鹿弹,0.001,0.000,390680,2
009 日常（周年后修复）,10,10,10,10,1,3,78,FST独头弹,0.001,0.001,390680,4
009 日常（周年后修复）,10,10,10,10,1,3,88,伪装披风,4.699,0.034,390680,18358
009 日常（周年后修复）,10,10,10,10,1,3,222,RMR红点,5.707,0.037,390680,22297
009 日常（周年后修复）,10,10,10,10,1,3,232,试制运算芯片,4.074,0.032,390680,15918
009 日常（周年后修复）,10,10,10,10,1,3,306,Mk3喉缩管,0.002,0.001,390680,7
009 日常（周年后修复）,10,10,10,10,1,3,312,HD50脚架,0.001,0.000,390680,3
009 日常（周年后修复）,10,10,10,10,1,4,3,PSO-1,0.956,0.016,390680,3735
009 日常（周年后修复）,10,10,10,10,1,4,7,EOT 516,0.952,0.016,390680,3720
009 日常（周年后修复）,10,10,10,10,1,4,11,COG M150,0.964,0.016,390680,3767
009 日常（周年后修复）,10,10,10,10,1,4,15,PEQ-15,0.792,0.014,390680,3095
009 日常（周年后修复）,10,10,10,10,1,4,31,JHP高速弹,0.001,0.000,390680,2
009 日常（周年后修复）,10,10,10,10,1,4,39,IOP T3外骨骼,0.272,0.008,390680,1062
009 日常（周年后修复）,10,10,10,10,1,4,43,Type2防弹插板,0.634,0.013,390680,2478
009 日常（周年后修复）,10,10,10,10,1,4,57,IOP X3外骨骼,0.277,0.008,390680,1081
009 日常（周年后修复）,10,10,10,10,1,4,65,AC3消音器,0.729,0.014,390680,2847
009 日常（周年后修复）,10,10,10,10,1,4,71,ILM空尖弹,0.000,0.000,390680,1
009 日常（周年后修复）,10,10,10,10,1,4,75,#00猎鹿弹,0.000,0.000,390680,1
009 日常（周年后修复）,10,10,10,10,1,4,89,城市迷彩披风,0.853,0.015,390680,3334
009 日常（周年后修复）,10,10,10,10,1,4,223,RMR T2红点,1.013,0.016,390680,3958
009 日常（周年后修复）,10,10,10,10,1,4,226,M33狙击弹,0.000,0.000,390680,1
009 日常（周年后修复）,10,10,10,10,1,4,233,#1运算芯片,0.715,0.013,390680,2794
009 日常（周年后修复）,10,10,10,10,1,5,4,VFL 6-24X56,0.164,0.006,390680,641
009 日常（周年后修复）,10,10,10,10,1,5,8,EOT 518,0.181,0.007,390680,709
009 日常（周年后修复）,10,10,10,10,1,5,12,ITI MARS,0.168,0.007,390680,656
009 日常（周年后修复）,10,10,10,10,1,5,16,PEQ-16A,0.131,0.006,390680,511
009 日常（周年后修复）,10,10,10,10,1,5,20,Mk211高爆穿甲弹,0.000,0.000,390680,1
009 日常（周年后修复）,10,10,10,10,1,5,40,IOP T4外骨骼,0.052,0.004,390680,204
009 日常（周年后修复）,10,10,10,10,1,5,44,Type3防弹插板,0.112,0.005,390680,439
009 日常（周年后修复）,10,10,10,10,1,5,58,IOP X4外骨骼,0.049,0.004,390680,193
009 日常（周年后修复）,10,10,10,10,1,5,66,AC4消音器,0.237,0.008,390680,926
009 日常（周年后修复）,10,10,10,10,1,5,68,IOP极限弹链箱,0.000,0.000,390680,1
009 日常（周年后修复）,10,10,10,10,1,5,90,热光学迷彩披风,0.190,0.007,390680,742
009 日常（周年后修复）,10,10,10,10,1,5,224,RMR T4红点,0.205,0.007,390680,802
009 日常（周年后修复）,10,10,10,10,1,5,234,#2运算芯片,0.152,0.006,390680,592
009 日常（周年后修复）,10,10,10,10,1,5,305,SF武器灯改,0.141,0.006,390680,549
009 日常（周年后修复）,10,10,10,10,1,5,309,专注芯片,0.160,0.006,390680,626
009 日常（周年后修复）,10,10,10,10,1,5,311,M200X LRF,0.000,0.000,390680,1
009 日常（周年后修复）,10,10,10,10,1,5,314,HD100脚架,0.000,0.000,390680,1
009 日常（周年后修复）,10,10,10,300,1,2,1,BM 3-12X40,3.537,0.308,3591,127
009 日常（周年后修复）,10,10,10,300,1,2,5,EOT 506,3.370,0.301,3591,121
009 日常（周年后修复）,10,10,10,300,1,2,9,AMP COMPM2,3.509,0.307,3591,126
009 日常（周年后修复）,10,10,10,300,1,2,13,PEQ-2,4.400,0.342,3591,158
009 日常（周年后修复）,10,10,10,300,1,2,37,IOP T1外骨骼,2.701,0.270,3591,97
009 日常（周年后修复）,10,10,10,300,1,2,55,IOP X1外骨骼,2.506,0.261,3591,90
009 日常（周年后修复）,10,10,10,300,1,2,63,AC1消音器,4.845,0.358,3591,174
009 日常（周年后修复）,10,10,10,300,1,2,87,破旧披风,5.737,0.388,3591,206
009 日常（周年后修复）,10,10,10,300,1,3,2,LRA 2-12x50,1.949,0.231,3591,70
009 日常（周年后修复）,10,10,10,300,1,3,6,EOT 512,2.144,0.242,3591,77
009 日常（周年后修复）,10,10,10,300,1,3,10,AMP COMPM4,2.228,0.246,3591,80
009 日常（周年后修复）,10,10,10,300,1,3,14,PEQ-5,1.810,0.222,3591,65
009 日常（周年后修复）,10,10,10,300,1,3,38,IOP T2外骨骼,1.699,0.216,3591,61
009 日常（周年后修复）,10,10,10,300,1,3,42,Type1防弹插板,3.759,0.317,3591,135
009 日常（周年后修复）,10,10,10,300,1,3,56,IOP X2外骨骼,1.225,0.184,3591,44
009 日常（周年后修复）,10,10,10,300,1,3,64,AC2消音器,2.618,0.266,3591,94
009 日常（周年后修复）,10,10,10,300,1,3,88,伪装披风,2.924,0.281,3591,105
009 日常（周年后修复）,10,10,10,300,1,3,222,RMR红点,5.319,0.374,3591,191
009 日常（周年后修复）,10,10,10,300,1,3,232,试制运算芯片,2.980,0.284,3591,107
009 日常（周年后修复）,10,10,10,300,1,4,3,PSO-1,2.200,0.245,3591,79
009 日常（周年后修复）,10,10,10,300,1,4,7,EOT 516,1.810,0.222,3591,65
009 日常（周年后修复）,10,10,10,300,1,4,11,COG M150,1.727,0.217,3591,62
009 日常（周年后修复）,10,10,10,300,1,4,15,PEQ-15,1.810,0.222,3591,65
009 日常（周年后修复）,10,10,10,300,1,4,39,IOP T3外骨骼,1.671,0.214,3591,60
009 日常（周年后修复）,10,10,10,300,1,4,43,Type2防弹插板,3.119,0.290,3591,112
009 日常（周年后修复）,10,10,10,300,1,4,57,IOP X3外骨骼,1.559,0.207,3591,56
009 日常（周年后修复）,10,10,10,300,1,4,65,AC3消音器,2.283,0.249,3591,82
009 日常（周年后修复）,10,10,10,300,1,4,67,IOP大容量弹链箱,5.235,0.372,3591,188
009 日常（周年后修复）,10,10,10,300,1,4,75,#00猎鹿弹,0.028,0.028,3591,1
009 日常（周年后修复）,10,10,10,300,1,4,79,WAD独头弹,0.028,0.028,3591,1
009 日常（周年后修复）,10,10,10,300,1,4,89,城市迷彩披风,3.202,0.294,3591,115
009 日常（周年后修复）,10,10,10,300,1,4,223,RMR T2红点,5.207,0.371,3591,187
009 日常（周年后修复）,10,10,10,300,1,4,233,#1运算芯片,2.646,0.268,3591,95
009 日常（周年后修复）,10,10,10,300,1,5,4,VFL 6-24X56,0.223,0.079,3591,8
