event,mp,ammo,mre,part,input_level,rank,gun_id,name,mean%,stdev%,rank_total,rank_count,gun_total,gun_count
008 人形UP（QBU191）,100,400,400,200,0,2,17,M3,1.954,0.055,57887,25999,27541,1198
008 人形UP（QBU191）,100,400,400,200,0,2,21,PPSh-41,1.119,0.042,57887,25999,27541,686
008 人形UP（QBU191）,100,400,400,200,0,2,24,PP-2000,1.875,0.054,57887,25999,27541,1150
008 人形UP（QBU191）,100,400,400,200,0,2,25,MP40,1.838,0.054,57887,25999,27541,1127
008 人形UP（QBU191）,100,400,400,200,0,2,31,伯莱塔38型,1.879,0.054,57887,25999,27541,1152
008 人形UP（QBU191）,100,400,400,200,0,2,33,m45,1.849,0.054,57887,25999,27541,1134
008 人形UP（QBU191）,100,400,400,200,0,2,63,G3,5.013,0.085,57887,25999,27541,3074
008 人形UP（QBU191）,100,400,400,200,0,2,68,L85A1,4.904,0.085,57887,25999,27541,3007
008 人形UP（QBU191）,100,400,400,200,0,2,71,加利尔,4.887,0.084,57887,25999,27541,2997
008 人形UP（QBU191）,100,400,400,200,0,2,74,SIG-510,5.068,0.086,57887,25999,27541,3108
008 人形UP（QBU191）,100,400,400,200,0,2,92,幽灵M4,1.915,0.055,57887,25999,27541,1174
008 人形UP（QBU191）,100,400,400,200,0,2,93,IDW,2.038,0.056,57887,25999,27541,1250
008 人形UP（QBU191）,100,400,400,200,0,2,94,64式,1.866,0.054,57887,25999,27541,1144
008 人形UP（QBU191）,100,400,400,200,0,2,107,F2000,4.914,0.085,57887,25999,27541,3013
008 人形UP（QBU191）,100,400,400,200,0,2,133,63式,3.795,0.075,57887,25999,27541,2327
008 人形UP（QBU191）,100,400,400,200,0,3,18,MAC-10,1.522,0.046,57887,11636,13498,1022
008 人形UP（QBU191）,100,400,400,200,0,3,22,PPS-43,0.864,0.035,57887,11636,13498,580
008 人形UP（QBU191）,100,400,400,200,0,3,27,蝎式,1.538,0.046,57887,11636,13498,1033
008 人形UP（QBU191）,100,400,400,200,0,3,32,微型乌兹,1.523,0.046,57887,11636,13498,1023
008 人形UP（QBU191）,100,400,400,200,0,3,58,AK-47,4.068,0.070,57887,11636,13498,2732
008 人形UP（QBU191）,100,400,400,200,0,3,61,StG44,4.057,0.070,57887,11636,13498,2724
008 人形UP（QBU191）,100,400,400,200,0,3,70,FNC,4.098,0.070,57887,11636,13498,2752
