event,mp,ammo,mre,part,input_level,rank,gun_id,name,mean%,stdev%,rank_total,rank_count,gun_total,gun_count
014 圣建（24春节）,100,400,400,200,0,2,17,M3,1.585,0.116,11208,3624,3673,180
014 圣建（24春节）,100,400,400,200,0,2,21,PPSh-41,0.801,0.083,11208,3624,3673,91
014 圣建（24春节）,100,400,400,200,0,2,24,PP-2000,1.769,0.122,11208,3624,3673,201
014 圣建（24春节）,100,400,400,200,0,2,25,MP40,1.717,0.120,11208,3624,3673,195
014 圣建（24春节）,100,400,400,200,0,2,31,伯莱塔38型,1.532,0.114,11208,3624,3673,174
014 圣建（24春节）,100,400,400,200,0,2,33,m45,1.602,0.116,11208,3624,3673,182
014 圣建（24春节）,100,400,400,200,0,2,63,G3,3.662,0.170,11208,3624,3673,416
014 圣建（24春节）,100,400,400,200,0,2,68,L85A1,3.671,0.170,11208,3624,3673,417
014 圣建（24春节）,100,400,400,200,0,2,71,加利尔,3.301,0.162,11208,3624,3673,375
014 圣建（24春节）,100,400,400,200,0,2,74,SIG-510,3.380,0.164,11208,3624,3673,384
014 圣建（24春节）,100,400,400,200,0,2,92,幽灵M4,1.567,0.115,11208,3624,3673,178
014 圣建（24春节）,100,400,400,200,0,2,93,IDW,1.761,0.121,11208,3624,3673,200
014 圣建（24春节）,100,400,400,200,0,2,94,64式,1.250,0.103,11208,3624,3673,142
014 圣建（24春节）,100,400,400,200,0,2,107,F2000,2.896,0.153,11208,3624,3673,329
014 圣建（24春节）,100,400,400,200,0,2,133,63式,1.840,0.124,11208,3624,3673,209
014 圣建（24春节）,100,400,400,200,0,3,18,MAC-10,1.345,0.101,11208,1371,1455,160
014 圣建（24春节）,100,400,400,200,0,3,22,PPS-43,0.715,0.075,11208,1371,1455,85
014 圣建（24春节）,100,400,400,200,0,3,27,蝎式,1.202,0.096,11208,1371,1455,143
014 圣建（24春节）,100,400,400,200,0,3,32,微型乌兹,1.059,0.090,11208,1371,1455,126
014 圣建（24春节）,100,400,400,200,0,3,58,AK-47,2.438,0.128,11208,1371,1455,290
014 圣建（24春节）,100,400,400,200,0,3,61,StG44,2.152,0.122,11208,1371,1455,256
014 圣建（24春节）,100,400,400,200,0,3,70,FNC,2.211,0.124,11208,1371,1455,263
014 圣建（24春节）,100,400,400,200,0,3,105,OTs-12,1.110,0.092,11208,1371,1455,132
014 圣建（24春节）,100,400,400,200,0,4,26,MP5,2.052,0.130,11208,4233,4380,238
014 圣建（24春节）,100,400,400,200,0,4,60,AS Val,2.595,0.145,11208,4233,4380,301
014 圣建（24春节）,100,400,400,200,0,4,64,G36,0.854,0.085,11208,4233,4380,99
014 圣建（24春节）,100,400,400,200,0,4,66,56-1式,2.647,0.146,11208,4233,4380,307
014 圣建（24春节）,100,400,400,200,0,4,69,FAMAS,2.759,0.149,11208,4233,4380,320
014 圣建（24春节）,100,400,400,200,0,4,72,TAR-21,1.656,0.117,11208,4233,4380,192
014 圣建（24春节）,100,400,400,200,0,4,118,9A-91,2.570,0.144,11208,4233,4380,298
014 圣建（24春节）,100,400,400,200,0,4,171,利贝罗勒,1.690,0.118,11208,4233,4380,196
014 圣建（24春节）,100,400,400,200,0,4,216,XM8,2.742,0.149,11208,4233,4380,318
014 圣建（24春节）,100,400,400,200,0,4,237,SAR-21,2.389,0.139,11208,4233,4380,277
014 圣建（24春节）,100,400,400,200,0,4,262,EM-2,2.630,0.146,11208,4233,4380,305
014 圣建（24春节）,100,400,400,200,0,4,288,CR-21,2.526,0.143,11208,4233,4380,293
014 圣建（24春节）,100,400,400,200,0,4,330,FX-05,2.751,0.149,11208,4233,4380,319
014 圣建（24春节）,100,400,400,200,0,4,349,AK74M,2.595,0.145,11208,4233,4380,301
014 圣建（24春节）,100,400,400,200,0,4,382,MSBS,2.966,0.154,11208,4233,4380,344
014 圣建（24春节）,100,400,400,200,0,4,394,CM901,2.345,0.138,11208,4233,4380,272
